well_id,date,reservoir_pressure,dynamic_level,intake_pressure,bottomhole_pressure,oil_rate,liquid_rate,water_cut,pump_pressure,gas_factor,productivity
Am_001,2024-11-15,204.0122407865,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.2761963139
Am_001,2024-12-17,202.0336100515,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.2809521567
Am_001,2025-01-17,200.1420711478,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.2857030735
Am_001,2025-02-14,198.5959424735,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.2896681074
Am_001,2025-03-17,196.6846202305,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.2947980531
Am_001,2025-04-16,194.850520348,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.2998943891
Am_001,2025-05-16,193.30818336,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.304283947
Am_001,2025-06-16,191.85981607,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.3085715096
Am_001,2025-07-17,190.679368184,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.3121763939
Am_001,2025-08-15,189.499368184,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.3158698121
Am_001,2025-09-16,188.433576824,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.3192693552
Am_001,2025-10-17,187.6297266108,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.3219002362
Am_001,2025-11-14,204.0906292263,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.2759998211
Am_001,2025-12-16,193.5189013857,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.3036932777
Am_001,2026-01-16,187.7075541059,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.3216898563
Am_001,2026-02-12,184.5888446237,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.3323133106
Am_001,2026-03-17,184.59,,,95.6704884084,3.26536,28,86,212,207.9403189847,0.3323090618
Am_091,2024-11-15,208.4615236867,,,172,117.883998,142,0.1,208,4149.6217323746,4.2142673421
Am_091,2024-12-17,208.4788569073,,,172,117.883998,142,0.1,208,4149.6217323746,4.2121005774
Am_091,2025-01-17,208.4967851353,,,172,117.883998,142,0.1,208,4149.6217323746,4.2098617759
Am_091,2025-02-14,208.5119399576,,,172,117.883998,142,0.1,208,4149.6217323746,4.2079711609
Am_091,2025-03-17,208.524691558,,,172,117.883998,142,0.1,208,4149.6217323746,4.206381671
Am_091,2025-04-16,208.534989884,,,172,117.883998,142,0.1,208,4149.6217323746,4.2050988585
Am_091,2025-05-16,210.2335422331,,,172,117.883998,142,0.1,208,4149.6217323746,4.0037126603
Am_091,2025-06-16,210.2447580775,,,172,117.883998,142,0.1,208,4149.6217323746,4.0024469564
Am_091,2025-07-17,210.248565648,,,172,117.883998,142,0.1,208,4149.6217323746,4.0020174554
Am_091,2025-08-15,210.258565648,,,172,117.883998,142,0.1,208,4149.6217323746,4.0008898757
Am_091,2025-09-16,210.267851844,,,172,117.883998,142,0.1,208,4149.6217323746,3.999843352
Am_091,2025-10-17,211.0959101666,,,172,117.883998,142,0.1,208,4149.6217323746,3.9086747904
Am_091,2025-11-14,211.0959101666,,,172,117.883998,142,0.1,208,4149.6217323746,3.9086747904
Am_091,2025-12-16,211.1059053358,,,172,117.883998,142,0.1,208,4149.6217323746,3.9075997088
Am_091,2026-01-16,211.1155873154,,,172,117.883998,142,0.1,208,4149.6217323746,3.9065588777
Am_091,2026-02-12,211.1242784464,,,172,117.883998,142,0.1,208,4149.6217323746,3.9056250368
Am_091,2026-03-17,211.1234560288,,,172,117.883998,142,0.1,208,4149.6217323746,3.9057133845
Am_202,2024-11-15,237.399161432,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5532924102
Am_202,2024-12-17,238.8868215708,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5470138429
Am_202,2025-01-17,240.4866575298,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5404238716
Am_202,2025-02-14,240.9992378116,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5383766534
Am_202,2025-03-17,243.0165913906,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5303718845
Am_202,2025-04-16,243.7396144099,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5275463886
Am_202,2025-05-16,244.2124075879,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5257458306
Am_202,2025-06-16,246.5447342381,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5169000286
Am_202,2025-07-17,246.9897154272,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5152722239
Am_202,2025-08-15,249.030765636,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.5078432912
Am_202,2025-09-16,286,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.4028428873
Am_202,2025-10-17,288.2861188952,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.3977271015
Am_202,2025-11-14,309.82685,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.3554359282
Am_202,2025-12-16,319,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.340042767
Am_202,2026-01-16,317.8978112831,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.3418244381
Am_202,2026-02-12,318.7962695021,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.3403833129
Am_202,2026-03-17,318.7919008006,,89,104.227500474,3.59856,72,94,212,232.3151482815,0.3403902909
Am_207,2024-11-15,230.656475793,,,70.0449973067,1.8282,110,98,208,3004.594683295,0.7051742321
Am_207,2024-12-17,237.6104088949,,,70.0449973067,1.8282,110,98,208,3004.594683295,0.6750421728
Am_207,2025-01-17,243.3385078369,,,70.0449973067,1.8282,110,98,208,3004.594683295,0.6521567931
Am_207,2025-02-14,240.8887724303,,,70.0449973067,1.8282,110,98,208,3004.594683295,0.6617305129
Am_207,2025-03-17,243.3811061421,,,70.0449973067,1.8282,110,98,208,3004.594683295,0.6519957664
Am_207,2025-04-16,246.766286176,,,70.0449973067,1.8282,110,98,208,3004.594683295,0.6391052316
Am_207,2025-05-16,248.056274808,,,70.0449973067,1.8282,110,98,208,3004.594683295,0.6343957571
Am_207,2025-06-16,251.1215800625,,,70.0449973067,1.8282,110,98,208,3004.594683295,0.6233287733
Am_214,2024-11-15,300.5381911037,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.3114445734
Am_214,2024-12-17,296.7701564782,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.3371680163
Am_214,2025-01-17,302.1742186459,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.3006314856
Am_214,2025-02-14,308.4103181073,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.2607703354
Am_214,2025-03-17,309.9210411319,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.2515319329
Am_214,2025-04-16,305.766374524,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.2773876219
Am_214,2025-05-16,297.970217364,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.328905758
Am_214,2025-06-16,290.5874416792,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.3816690808
Am_214,2025-07-17,285.97525714,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.4167690653
Am_214,2025-08-15,281.36525714,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.4536741128
Am_214,2025-09-16,279.66043942,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.4677623854
Am_214,2025-10-17,271.5498417879,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.5391280253
Am_214,2025-11-14,268.3311467885,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.5693718664
Am_214,2025-12-16,268.6451962781,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.566382903
Am_214,2026-01-16,272.5278466597,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.5302092575
Am_214,2026-02-12,269.5603989326,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.5577370458
Am_214,2026-03-17,267.976252975,,,103.0456464577,6.40701,257,97,208,190.8846716331,1.5727633238
Am_220,2024-11-15,95.27,,46,48.3397946334,8.30169,10,0.1,212,1142.8998191934,0.2727333534
Am_220,2024-12-17,95.27,,48,50.3405054357,9.031308,11,1.2,212,1200.3798342389,0.3091844099
Am_220,2025-01-17,95.27,,49,51.3317819194,6.641352,8,0.1,212,1338.8840103642,0.228957852
Am_220,2025-02-14,95.27,,48,50.3355616072,9.942084,12,0.3,212,749.3398768307,0.3376981551
Am_220,2025-03-17,95.27,,48,50.3355589937,7.456563,9,0.3,212,1139.9353830981,0.2532736055
Am_220,2025-04-16,95.27,,48,50.3355305165,5.799549,7,0.3,212,493.659075904,0.1969904902
Am_220,2025-05-16,95.27,,50,52.3301592748,6.628056,8,0.3,212,215.7495350069,0.2328586895
Am_220,2025-06-16,86.6400043695,,50,52.3301592748,6.628056,8,0.3,212,215.7495350069,0.2827918623
Am_220,2025-07-17,99.8,,50,52.3301592748,6.628056,8,0.3,212,215.7495350069,0.2135857434
Am_220,2025-08-15,100,,54,56.3181922412,12.452535,15,0.1,212,740.4917954457,0.4260172446
Am_220,2025-09-16,101,,55,57.3154251812,12.452535,15,0.1,212,626.3784843809,0.4249842281
Am_220,2025-10-17,101,,52,54.3286383455,6.58152,8,1,212,1731.8187895805,0.2153673857
Am_220,2025-11-14,72.08,,55,57.320425685,8.2269,10,1,212,1093.7291081695,0.744614021
Am_220,2025-12-16,72.08,,55,57.320425685,8.2269,10,1,212,1093.7291081695,0.744614021
Am_220,2026-01-16,72.08,,55,57.320425685,8.2269,10,1,212,1093.7291081695,0.744614021
Am_220,2026-02-12,72.08,,55,57.320425685,8.2269,10,1,212,1093.7291081695,0.744614021
Am_220,2026-03-17,72.08,,55,57.320425685,8.2269,10,1,212,1093.7291081695,0.744614021
Am_221,2024-11-15,54,,26,35.0096327495,100.249347,121,0.3,212,331.2141275095,7.5478334617
Am_221,2024-12-17,53.0239366723,,29,38.0920110345,90.58731,110,0.9,212,334.5832876592,8.409860677
Am_221,2025-01-17,53.3713478737,,25,34.2003187036,79.616448,96,0.2,212,250.8903687841,5.9565930293
Am_221,2025-02-14,53.9259123387,,29,38.1652339399,68.766081,83,0.3,212,184.4077751065,6.0497499743
Am_221,2025-03-17,57,,27,36.1805503249,56.338476,68,0.3,212,119.1903025563,3.8968781142
Am_221,2025-04-16,61.58975972,,25,34.2108404866,45.24795,55,1,212,69.99212119,2.499747814
Am_221,2025-05-16,69.7778676736,,27,36.1737964912,17.433549,21,0.1,212,100.3811673687,0.7948914278
Am_221,2025-06-16,47.826079272,,26,35.4648385335,17.8665,25,14,212,341.421095346,2.252916655
Am_221,2025-07-17,43,,26,35.90325186,20.968623,39,35.3,212,29.2341561961,5.7918112656
Am_221,2025-08-15,45.7843352628,,26,36.064182207,13.73643,29,43,212,50.8865840688,3.1700107975
Am_221,2025-09-16,53,,26,36.064182207,13.73643,29,43,212,50.8865840688,1.8868266227
Am_221,2025-10-17,47.78133561,,28,38.9237015844,4.048632,29,83.2,212,1778.378474507,3.3280710017
Am_221,2025-11-14,50.291897643,,28,38.9237015844,4.048632,29,83.2,212,1778.378474507,2.6049067102
Am_221,2025-12-16,52.4008652558,,28,38.9237015844,4.048632,29,83.2,212,1778.378474507,2.2057033758
Am_221,2026-01-16,54.2223342121,,28,38.9237015844,4.048632,29,83.2,212,1778.378474507,1.949625017
Am_221,2026-02-12,55.6779351329,,28,38.9237015844,4.048632,29,83.2,212,1778.378474507,1.7827943354
Am_221,2026-03-17,69.7712867272,,28,38.9237015844,4.048632,29,83.2,212,1778.378474507,0.9920192544
Am_235,2024-11-15,379.2584041802,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0035745372
Am_235,2024-12-17,383.1418039181,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0035257269
Am_235,2025-01-17,384.9062348281,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0035038112
Am_235,2025-02-14,383.9955763241,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0035150836
Am_235,2025-03-17,386.1400438855,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0034888665
Am_235,2025-04-16,390.070918628,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0034416233
Am_235,2025-05-16,390.2966623483,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0034388195
Am_235,2025-06-16,393.4286568541,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0034021927
Am_235,2025-07-17,392.205112336,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0034164427
Am_235,2025-08-15,390.985112336,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.00343077
Am_235,2025-09-16,397.85679448,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0033518348
Am_235,2025-10-17,398.9990600957,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0033390109
Am_235,2025-11-14,409.4174856913,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0032266825
Am_235,2025-12-16,418.8717451666,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0031312327
Am_235,2026-01-16,412.1610645095,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0031984594
Am_235,2026-02-12,403.5592589436,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0032889145
Am_235,2026-03-17,404.1155140958,,83,95.0072162798,0.054015,1,93.5,212,307.322040174,0.0032829601
Au_083,2024-11-15,165.8917852958,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7439108764
Au_083,2024-12-17,166.9901170749,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7362643116
AU_083,2025-01-17,167.863752097,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7303031763
Au_083,2025-02-14,165.5014422966,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7466703225
Au_083,2025-03-17,165.3003547601,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7481005968
Au_083,2025-04-16,164.9985605708,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7502584141
Au_083,2025-05-16,164.8328271032,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7514491863
Au_083,2025-06-16,164.9309122784,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7507439605
Au_083,2025-07-17,164.9805373232,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7503877093
Au_083,2025-08-15,165.0305373232,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7500291388
Au_083,2025-09-16,165.8520166864,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7441909948
Au_083,2025-10-17,164.8224839994,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7515236368
Au_083,2025-11-14,164.4935025263,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7539000924
Au_083,2025-12-16,164.4190286674,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7544403447
Au_083,2026-01-16,164.5561251223,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7534464648
Au_083,2026-02-12,164.5066525348,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7538047866
Au_083,2026-03-17,164.5788209063,,,75.5,42.270585,51,0.5,212,2161.1245739798,0.7532822072
Au_088,2024-11-15,75.2092507113,,41,52,27.659313,33,0.1,259.5,149.569875434,1.6475944532
Au_088,2024-12-17,75.21,,50,64.7811562545,90.955151,119,8.9,259.5,149.9090469324,12.0893972459
AU_088,2025-01-17,75.21,,50,64.5812934329,96.84577,119,3,259.5,147.853643995,11.9224680752
Au_088,2025-02-14,75.21,,51,65.5336293497,45.260694,54,0.1,259.5,643.2071059273,5.9187058898
Au_088,2025-03-17,75.21,,51,65.5401947334,45.170082,54,0.3,259.5,637.7229954995,5.9217632419
Au_088,2025-04-16,75.21,,46,60.6163479565,46.937016,56,0.1,259.5,873.6388354982,4.1990460767
Au_088,2025-05-16,75.21,,47,61.6002772502,41.90805,50,0.1,259.5,1054.332043605,3.9948051223
Au_088,2025-06-16,75.21,,45,59.6389935071,46.006565,55,0.3,259.5,918.1733085267,3.8889764267
Au_088,2025-07-17,75.21,,45,59.6389935071,46.006565,55,0.3,259.5,918.1733085267,3.8889764267
Au_088,2025-08-15,75.21,,45,59.6389935071,46.006565,55,0.3,259.5,918.1733085267,3.8889764267
Au_088,2025-09-16,75.21,,56,70.4795157941,24.08769,29,1,259.5,957.4600138079,6.3049378228
Au_088,2025-10-17,75.21,,49,63.5674752027,18.421084,22,0.2,259.5,1173.1122880717,2.0289363304
Au_088,2025-11-14,75.21,,49,63.6584325164,0.81383,1,3,259.5,8501.7755550914,0.0927068995
Au_088,2025-12-16,75.21,,49,63.5767075201,10.01766,12,0.5,259.5,1693.2097915082,1.1072609017
Au_088,2026-01-16,75.2,,49,63.5767075201,10.01766,12,0.5,259.5,1693.2097915082,1.1081543929
Au_088,2026-02-12,80.6,,51,65.5442357628,10.01766,12,0.5,259.5,1693.2097915082,0.8688048789
Au_088,2026-03-17,80.6,,51,65.560735852,9.96732,12,1,259.5,1668.4525027791,0.8692793924
Au_092,2024-11-15,173.93,,50,54.4854997709,66.41352,80,0.1,208,7978.3754874008,0.9638070628
Au_092,2024-12-17,173.9277659395,,49.5,54.5481928648,89.854368,109,0.8,208,4714.3284119477,1.3120904634
AU_092,2025-01-17,180,,65,71.7073604044,127.015857,153,0.1,208,2326.7094910835,1.9282650513
Au_092,2025-02-14,161.7073604044,,65.4,73.269569697,116.819487,141,0.3,208,1734.3852913855,2.105188469
Au_092,2025-03-17,165.026496692,,72,83.5,80.786496,98,0.8,208,590.3585668575,1.5382890658
Au_092,2025-04-16,169.0349401028,,60,71.4796150602,104.33205,135,7,208,644.7778990253,1.8390967468
Au_092,2025-05-16,170.4359797388,,41,53.1670209033,48.43899,67,13,208,644.4808200997,0.8042124022
Au_092,2025-06-16,92,,41,53.6716095376,69.33864,112,25.5,208,103.895894122,3.4488810278
Au_092,2025-07-17,92.3739619156,,41,53.2484144637,79.2774,106,10,208,83.8448284126,3.2889353065
Au_092,2025-08-15,92.7439619156,,42,54.9510125363,58.3362,108,35,208,105.9719350935,3.3061877988
Au_092,2025-09-16,113.8105114,,40,52.7287863818,82.007235,135,26.9,208,63.9943536689,2.766781981
Au_092,2025-10-17,113.8105114,,43,55.5547038075,99.91944,167,28,208,119.1960243172,3.5332351483
Au_092,2025-11-14,115.5016786859,,53,65.8183145212,99.99423,191,37,208,81.9247270568,4.4766811875
Au_092,2025-12-16,155.69,,55,68.5123682261,59.96496,176,59,208,103.8940074337,2.3789031134
Au_092,2026-01-16,148,,55,68.5123682261,59.96496,176,59,208,103.8940074337,2.5803709667
Au_092,2026-02-12,149.0004285095,,55,68.5123682261,59.96496,176,59,208,103.8940074337,2.5521195821
Au_092,2026-03-17,150.5834063013,,55,68.5123682261,59.96496,176,59,208,103.8940074337,2.5083939656
AU_101,2025-01-17,200,,52.5,54.5,166.2668,200,0.2,259.5,1078.0023432219,2.0306841018
Au_101,2025-02-14,219.587097492,,50,52.5609922818,67.405527,81,0.1,259.5,1922.4387934835,0.7324984156
Au_101,2025-03-17,168,,53,55.6,71.566362,86,0.1,259.5,1528.5812628005,1.0887248449
Au_101,2025-04-16,168.1019218226,,48,50.5792558467,49.644301,61,2.3,259.5,2543.4339381674,0.7500545957
Au_101,2025-05-16,168.1,,42,44.5866402274,62.287575,75,0.3,259.5,2232.0181834018,0.9012418447
Au_101,2025-06-16,168.1,,42,44.5861223826,62.412525,75,0.1,259.5,2364.7016364103,0.9015359479
Au_101,2025-07-17,168.1,,42,44.5861223826,62.412525,75,0.1,259.5,2364.7016364103,0.9015359479
Au_101,2025-08-15,168.1,,42,44.5861223826,62.412525,75,0.1,259.5,2364.7016364103,0.9015359479
Au_101,2025-09-16,168.1,,66,68.5259140877,83.74982,110,8.6,259.5,910.6168825199,1.4772215298
Au_101,2025-10-17,168.1,,75,77.7795710118,58.01845,70,0.5,259.5,2284.2733647659,1.0173666195
Au_101,2025-11-14,171.1677148938,,63,65.8265627349,36.212176,44,1.2,259.5,3753.7374169395,0.5737648341
Au_101,2025-12-16,151,,60.5,63.3346702071,28.80514,35,1.2,259.5,4457.1906263952,0.5369636851
Au_101,2026-01-16,151,,61,63.8274755085,29.03838,35,0.4,259.5,4429.1382646002,0.5397079964
Au_101,2026-02-12,151,,61,63.8281508425,29.009225,35,0.5,259.5,4427.5915678547,0.5396235144
Au_101,2026-03-17,151,,71.5,74.2876500588,19.101523,23,0.3,259.5,3356.172175381,0.3870880843
Au_120,2024-11-15,89.37,,60,60.747504053,5.48114,7,6,259.5,906.1983455996,0.2830297725
Au_120,2024-12-17,97.2,,41,41.6636902381,4.48987,7,23,259.5,908.0441081813,0.162082699
AU_120,2025-01-17,108.1,,41,41.6636902381,4.48987,7,23,259.5,908.0441081813,0.1389564893
Au_120,2025-02-14,114.7,,41,41.6636902381,4.48987,7,23,259.5,908.0441081813,0.1281198296
Au_120,2025-03-17,121,,41,41.6636902381,4.48987,7,23,259.5,908.0441081813,0.1193468084
Au_120,2025-04-16,133.4471412068,,41,41.6636902381,4.48987,7,23,259.5,908.0441081813,0.1053020747
Au_120,2025-05-16,133.87933,,41,41.6636902381,4.48987,7,23,259.5,908.0441081813,0.1048740398
Au_120,2025-06-16,137,,41,41.6636902381,4.48987,7,23,259.5,908.0441081813,0.1019230066
Au_120,2025-07-17,143.4471412068,,41,41.6636902381,4.48987,7,23,259.5,908.0441081813,0.096339521
Au_120,2025-08-15,143.684841516,,41,41.6636902381,4.48987,7,23,259.5,908.0441081813,0.0961442341
Au_120,2025-09-16,146.0038912056,,41,41.9878550646,30.9043,53,30,259.5,235.8895040496,0.705253681
Au_120,2025-10-17,144.9916231912,,40,40.4754830557,0.5831,1,30,259.5,3035.4999142514,0.0133193549
Au_120,2025-11-14,90,,43,43.5004591252,0.5831,1,30,259.5,3035.4999142514,0.0264752508
Au_120,2025-12-16,91.65,,43,43.5004591252,0.5831,1,30,259.5,3035.4999142514,0.0256825526
Au_120,2026-01-16,90.9099166541,,43,43.5004591252,0.5831,1,30,259.5,3035.4999142514,0.0260322107
Au_120,2026-02-12,87.2971680539,,54,55.3589595181,6.2475,30,75,259.5,229.8519407763,0.9944141974
Au_120,2026-03-17,84.5653926672,,54,55.3589595181,6.2475,30,75,259.5,229.8519407763,1.0825041539
Au_122,2024-11-15,189.4,,117,143.2014174764,26.04791,53,41,259.5,3663.2497578501,1.2339915434
Au_122,2024-12-17,218.5,,51,78.9720832807,28.96341,61,43,259.5,3667.6275341888,0.5604153943
AU_122,2025-01-17,224.4,,51,78.9720832807,28.96341,61,43,259.5,3667.6275341888,0.5408820607
Au_122,2025-02-14,244,,51,78.9720832807,28.96341,61,43,259.5,3667.6275341888,0.4854380073
Au_122,2025-03-17,242,,51,78.9720832807,28.96341,61,43,259.5,3667.6275341888,0.4905167655
Au_122,2025-04-16,241.0112343663,,51,78.9720832807,28.96341,61,43,259.5,3667.6275341888,0.4930796931
Au_122,2025-05-16,246.5813525875,,34,64.7192916848,5.831,35,80,259.5,1744.2977190876,0.2398333155
Au_122,2025-06-16,246.5813525875,,34,65.3352443616,3.20705,35,89,259.5,1739.9167459192,0.2268353247
Au_122,2025-07-17,210,,34,65.3352443616,3.20705,35,89,259.5,1739.9167459192,0.277342519
Au_122,2025-08-15,215.5144064,,34,65.3352443616,3.20705,35,89,259.5,1739.9167459192,0.268348841
Au_122,2025-09-16,215.51,,34,65.1282374557,4.0817,35,86,259.5,1123.0614694858,0.2735249418
Au_122,2025-10-17,215,,34,65.1282374557,4.0817,35,86,259.5,1123.0614694858,0.2743311754
Au_122,2025-11-14,215,,28,53.927244628,12.37005,15,1,259.5,497.0877239785,0.1393782316
Au_122,2025-12-16,215,,28,53.927244628,12.37005,15,1,259.5,497.0877239785,0.1393782316
Au_122,2026-01-16,215,,28,53.8927868268,12.44502,15,0.4,259.5,493.2093319255,0.139505551
Au_122,2026-02-12,215,,28,53.8927868268,12.44502,15,0.4,259.5,493.2093319255,0.139505551
Au_122,2026-03-17,215,,28,53.8927868268,12.44502,15,0.4,259.5,493.2093319255,0.139505551
Au_206,2024-11-15,216.73,,72,75.581567817,31.34532,82,54,208,93.8577114542,0.7130472538
Au_206,2024-12-17,217.343663059,,82,85.5235835403,30.562518,74,50.3,208,86.3148775896,0.6760476991
AU_206,2025-01-17,217.6811711334,,125,128.5357087291,22.1046,70,62,208,141.509007175,0.848153593
Au_206,2025-02-14,230,,55,58.6489245862,34.30368,96,57,208,59.148173024,0.7060855247
Au_206,2025-03-17,238,,91,94.5633096453,23.94111,67,57,208,145.7743605038,0.5298366978
Au_206,2025-04-16,237.7882143532,,66,69.6251831669,14.2932,40,57,208,69.9633392103,0.2864437601
Au_206,2025-05-16,245.4175244743,,66,69.6251831669,14.2932,40,57,208,69.9633392103,0.2715996387
Au_206,2025-06-16,246,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.4289335989
Au_206,2025-07-17,242.0238261984,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.4390659502
Au_206,2025-08-15,238.0438261984,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.4496938969
Au_206,2025-09-16,255,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.4076177411
Au_206,2025-10-17,254.8764530534,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.4079084222
Au_206,2025-11-14,214,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.5267627522
Au_206,2025-12-16,238.5,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.4484425645
Au_206,2026-01-16,238.4592929263,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.4485439024
Au_206,2026-02-12,238,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.4498035837
Au_206,2026-03-17,237.9733777796,,50,54.2822515813,4.91952,74,92,208,1292.4025108141,0.4498702391
Au_217,2024-11-15,250.7694324825,,,131,40.02096,112,57,208,4609.2097740784,0.9914101872
Au_217,2024-12-17,250.7792942036,,,131,40.02096,112,57,208,4609.2097740784,0.9913246728
AU_217,2025-01-17,250.7885149189,,,131,40.02096,112,57,208,4609.2097740784,0.9912447301
Au_217,2025-02-14,250.7961812136,,,131,40.02096,112,57,208,4609.2097740784,0.9911782739
Au_217,2025-03-17,250.8077327684,,,131,40.02096,112,57,208,4609.2097740784,0.9910781547
Au_217,2025-04-16,250.817851844,,,131,40.02096,112,57,208,4609.2097740784,0.9909904676
Au_217,2025-05-16,250.825710432,,,131,40.02096,112,57,208,4609.2097740784,0.9909223795
Au_217,2025-06-16,250.8314043311,,,131,40.02096,112,57,208,4609.2097740784,0.9908730525
Au_217,2025-07-17,250.834282824,,,131,40.02096,112,57,208,4609.2097740784,0.9908481176
Au_217,2025-08-15,250.834282824,,,131,40.02096,112,57,208,4609.2097740784,0.9908481176
Au_217,2025-09-16,250.834282824,,,131,40.02096,112,57,208,4609.2097740784,0.9908481176
Au_217,2025-10-17,250.8334585093,,,131,40.02096,112,57,208,4609.2097740784,0.9908552581
Au_217,2025-11-14,250.8328625169,,,131,40.02096,112,57,208,4609.2097740784,0.9908604208
Au_217,2025-12-16,250.8329484582,,,131,40.02096,112,57,208,4609.2097740784,0.9908596764
Au_217,2026-01-16,250.8328281526,,,131,40.02096,112,57,208,4609.2097740784,0.9908607185
Au_217,2026-02-12,250.8321480088,,,131,40.02096,112,57,208,4609.2097740784,0.9908666103
Au_217,2026-03-17,250.8317250154,,,131,40.02096,112,57,208,4609.2097740784,0.9908702745
Au_223,2024-11-15,51.78,,36.4,36.6083584394,48.930942,59,0.2,208,571.6423771282,4.4697325743
Au_223,2024-12-17,51.7838177474,,36.4,36.6083584394,48.930942,59,0.2,208,571.6423771282,4.4687268546
